0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0.00000000000000000000,0.00031744794764067242,0.00060818997652412965,0.00084776685465180832,0.00101602371665076023,0.00110150848335690307,0.00109162387897388576,0.00099260717033343437,0.00080738262287842499,0.00055693831316808119,0.00025693764464062880,-0.00006197554435119826,-0.00037837777429739649,-0.00066024539396569682,-0.00088927145356978803,-0.00104078299015108403,-0.00110743950996725809,-0.00107822769968068445,-0.00096101076446828977,-0.00076024409881527333,-0.00049822328984775030,-0.00019158563625438124,0.00012846667448617613,0.00044041433205774559,0.00071260843469062116,0.00092755583581291589,0.00106176796667045367,0.00110935967927872818,0.00106176796667045367,0.00092755583581291589,0.00071260843469062116,0.00044041433205774559,0.00012846667448617613,-0.00019158563625438124,-0.00049822328984775030,-0.00076024409881527333,-0.00096101076446828977,-0.00107822769968068445,-0.00110743950996725809,-0.00104078299015108403,-0.00088927145356978803,-0.00066024539396569682,-0.00037837777429739649,-0.00006197554435119826,0.00025693764464062880,0.00055693831316808119,0.00080738262287842499,0.00099260717033343437,0.00109162387897388576,0.00110150848335690307,0.00101602371665076023,0.00084776685465180832,0.00060818997652412965,0.00031744794764067242,0.00000000000000000000
