0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0.00000000000000000000,0.00018393269075411850,0.00035509454309789974,0.00049368053175326309,0.00059343754951558456,0.00064056764006140013,0.00063651159939972764,0.00057620494428330549,0.00047012679345188825,0.00032179546977010237,0.00014909533641087075,-0.00003885058142844773,-0.00022082526669927105,-0.00038692545469835036,-0.00051777194238891624,-0.00060776272296155789,-0.00064392144356712876,-0.00062861188779929811,-0.00055771629599882602,-0.00044260460155689174,-0.00028755509155743681,-0.00011101730951036487,0.00007756286981507932,0.00025691507090345154,0.00041735665057419290,0.00053998444709225371,0.00061988786684010659,0.00064493917558669381,0.00061988786684010659,0.00053998444709225371,0.00041735665057419290,0.00025691507090345154,0.00007756286981507932,-0.00011101730951036487,-0.00028755509155743681,-0.00044260460155689174,-0.00055771629599882602,-0.00062861188779929811,-0.00064392144356712876,-0.00060776272296155789,-0.00051777194238891624,-0.00038692545469835036,-0.00022082526669927105,-0.00003885058142844773,0.00014909533641087075,0.00032179546977010237,0.00047012679345188825,0.00057620494428330549,0.00063651159939972764,0.00064056764006140013,0.00059343754951558456,0.00049368053175326309,0.00035509454309789974,0.00018393269075411850,0.00000000000000000000
