0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0.00000000000000000000,-0.00002420831144774477,-0.00004638005216454678,-0.00006464998184746115,-0.00007748110754471456,-0.00008379398614605960,-0.00008305753460350131,-0.00007533370832080654,-0.00006127228902714273,-0.00004205622065074300,-0.00001930209187504817,0.00000507586247767765,0.00002902680014551337,0.00005053580245697454,0.00006779338325576550,0.00007934771538133640,0.00008422676844121318,0.00008202008271253459,0.00007291329988034178,0.00005767254554720630,0.00003487712473917058,0.00001185045150576155,-0.00001487601646780105,-0.00003764815823341360,-0.00005995592905481926,-0.00007451693937490287,-0.00008551192167268061,-0.00008661019646961678,-0.00008551192167268061,-0.00007451693937490287,-0.00005995592905481926,-0.00003764815823341360,-0.00001487601646780105,0.00001185045150576155,0.00003487712473917058,0.00005767254554720630,0.00007291329988034178,0.00008202008271253459,0.00008422676844121318,0.00007934771538133640,0.00006779338325576550,0.00005053580245697454,0.00002902680014551337,0.00000507586247767765,-0.00001930209187504817,-0.00004205622065074300,-0.00006127228902714273,-0.00007533370832080654,-0.00008305753460350131,-0.00008379398614605960,-0.00007748110754471456,-0.00006464998184746115,-0.00004638005216454678,-0.00002420831144774477,0.00000000000000000000
