0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0.00000000000000000000,-0.00031205818473038359,-0.00059786387487258965,-0.00083607597013289040,-0.00100124871467366827,-0.00108489233934822038,-0.00107456445799923583,-0.00097653962895837942,-0.00079365867391760069,-0.00054671251019286428,-0.00025107025299446261,0.00006299091908192946,0.00037445571174840191,0.00065171584520079431,0.00087685198325993831,0.00102551841012060046,0.00109061398233749026,0.00106125670431681971,0.00094532201896143611,0.00074715744904958943,0.00048883967537480580,0.00018669447169122430,-0.00012845391053298522,-0.00043549871336673080,-0.00070320349714598509,-0.00091445278784895898,-0.00104606912739584664,-0.00109238574370810744,-0.00104606912739584664,-0.00091445278784895898,-0.00070320349714598509,-0.00043549871336673080,-0.00012845391053298522,0.00018669447169122430,0.00048883967537480580,0.00074715744904958943,0.00094532201896143611,0.00106125670431681971,0.00109061398233749026,0.00102551841012060046,0.00087685198325993831,0.00065171584520079431,0.00037445571174840191,0.00006299091908192946,-0.00025107025299446261,-0.00054671251019286428,-0.00079365867391760069,-0.00097653962895837942,-0.00107456445799923583,-0.00108489233934822038,-0.00100124871467366827,-0.00083607597013289040,-0.00059786387487258965,-0.00031205818473038359,0.00000000000000000000
