0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0.00000000000000000000,0.00000020465051155277,0.00000041919072131774,0.00000065271294470525,0.00000091272747959028,0.00000120441402372871,0.00000152995043256993,0.00000188797990353140,0.00000227329237558765,0.00000267679889626869,0.00000308586419939448,0.00000348503132839982,0.00000385712549601178,0.00000418466915573339,0.00000445148607265781,0.00000464432965518699,0.00000475434927611158,0.00000477821357762097,0.00000471874259068103,0.00000458495628034782,0.00000439151677720266,0.00000415761356808923,0.00000390540394819645,0.00000365816631806950,0.00000343834688845963,0.00000326568109573104,0.00000315555337570883,0.00000311772879696796,0.00000315555337570883,0.00000326568109573104,0.00000343834688845963,0.00000365816631806950,0.00000390540394819645,0.00000415761356808923,0.00000439151677720266,0.00000458495628034782,0.00000471874259068103,0.00000477821357762097,0.00000475434927611158,0.00000464432965518699,0.00000445148607265781,0.00000418466915573339,0.00000385712549601178,0.00000348503132839982,0.00000308586419939448,0.00000267679889626869,0.00000227329237558765,0.00000188797990353140,0.00000152995043256993,0.00000120441402372871,0.00000091272747959028,0.00000065271294470525,0.00000041919072131774,0.00000020465051155277,0.00000000000000000000
