0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0.00000000000000000000,-0.00000001833738230934,-0.00000003971220927785,-0.00000006738256004093,-0.00000010502899782943,-0.00000015691744630313,-0.00000022800078806459,-0.00000032393531059345,-0.00000045098868194056,-0.00000061582037692661,-0.00000082512450261776,-0.00000108513903751702,-0.00000140104367938029,-0.00000177628860302826,-0.00000221191521422197,-0.00000270594367532687,-0.00000325290706403378,-0.00000384360614209243,-0.00000446514136820910,-0.00000510125172920620,-0.00000573295697080439,-0.00000633946597637824,-0.00000689928464864415,-0.00000739143596326360,-0.00000779669521711003,-0.00000809874492135381,-0.00000828516433011866,-0.00000834818514488744,-0.00000828516433011866,-0.00000809874492135381,-0.00000779669521711003,-0.00000739143596326360,-0.00000689928464864415,-0.00000633946597637824,-0.00000573295697080439,-0.00000510125172920620,-0.00000446514136820910,-0.00000384360614209243,-0.00000325290706403378,-0.00000270594367532687,-0.00000221191521422197,-0.00000177628860302826,-0.00000140104367938029,-0.00000108513903751702,-0.00000082512450261776,-0.00000061582037692661,-0.00000045098868194056,-0.00000032393531059345,-0.00000022800078806459,-0.00000015691744630313,-0.00000010502899782943,-0.00000006738256004093,-0.00000003971220927785,-0.00000001833738230934,0.00000000000000000000
